turnSeq,unitSeq,participant,text
67,185,F1:,大
67,185,F1:,的
67,185,F1:,國樂團
67,185,F1:,","
67,186,F1:,(.)
67,186,F1:,會
67,186,F1:,有
67,186,F1:,定音鼓
67,186,F1:,.
67,187,F1:,(.)
67,187,F1:,然後
67,187,F1:,","
67,188,F1:,(.)
67,188,F1:,我們
67,188,F1:,社團算
67,188,F1:,比較
67,188,F1:,大
67,188,F1:,","
67,189,F1:,(.)
67,189,F1:,但是
67,189,F1:,有
67,189,F1:,一些
67,189,F1:,小
67,189,F1:,一
67,189,F1:,點
67,189,F1:,的
67,189,F1:,國樂團
67,189,F1:,不
67,189,F1:,一定
67,189,F1:,有
67,189,F1:,.
67,190,F1:,(.)
67,190,F1:,有
67,190,F1:,時候
67,190,F1:,借來
67,190,F1:,的
67,190,F1:,—
67,191,F1:,(.)
67,191,F1:,有
67,191,F1:,時候
67,191,F1:,是
67,191,F1:,借來
67,191,F1:,的
67,191,F1:,.
67,192,F1:,(.)
67,192,F1:,就是
67,192,F1:,要
67,192,F1:,比賽
67,192,F1:,的
67,192,F1:,時候
67,192,F1:,","
67,193,F1:,(.)
67,193,F1:,就
67,193,F1:,借來
67,193,F1:,用
67,193,F1:,.
67,194,F1:,(.)
67,194,F1:,我們
67,194,F1:,用
67,194,F1:,過
67,194,F1:,最
67,194,F1:,神奇
67,194,F1:,—
67,195,F1:,(.)
67,195,F1:,最
67,195,F1:,—
67,196,F1:,(.)
67,196,F1:,神奇
67,196,F1:,—
67,197,F1:,(...)
67,197,F1:,最
67,197,F1:,神秘
67,197,F1:,的
67,197,F1:,樂器
67,197,F1:,","
67,198,F1:,(.)
67,198,F1:,神奇
67,198,F1:,—
67,199,F1:,(.)
67,199,F1:,就是
67,199,F1:,編鐘
67,199,F1:,.
68,200,F2:,(.)
68,200,F2:,編鐘
68,200,F2:,喔
68,200,F2:,","
68,201,F2:,(.)
68,201,F2:,[我
68,201,F2:,不
68,201,F2:,曉得]
68,201,F2:,—
69,202,F1:,[真的
69,202,F1:,借
69,202,F1:,了
69,202,F1:,一
69,202,F1:,個
69,202,F1:,鐘]
